state_abbr,date_range_start,Nunits_Benchmark,SumDailyVisits_Benchmark,MaxDailyVisitsPerUnit_Benchmark,MinDailyVisitsPerUnit_Benchmark,MedDailyVisitsPerUnit_Benchmark,Nunits_Focal,SumDailyVisits_Focal,MaxDailyVisitsPerUnit_Focal,MinDailyVisitsPerUnit_Focal,MedDailyVisitsPerUnit_Focal,Post03132020,BlueState,Blue_Post,ln_SumDailyVisits,state,total_population,male,female,median_age,age_over18,age_over21,age_over62,age_over65,single_race,two_or_more_race,white,black,indian_alaska,asian,hawaiian_pacific,other_races,hispanic_latino,housing_units,citizen,citizen_male,citizen_female,Y,date,day_of_week,Monday,Monday
TN,2019-03-04 00:00:00+00:00,6.0,1021.0,73.0,10.0,21.5,6.0,2144.0,114.0,19.0,42.5,0.0,0.0,0.0,7.670894831362117,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7413780605984677,2019-03-04 00:00:00+00:00,Monday,True,True
TN,2019-03-11 00:00:00+00:00,6.0,994.0,78.0,4.0,22.5,6.0,2052.0,105.0,19.0,41.5,0.0,0.0,0.0,7.627057417018934,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.724314679860341,2019-03-11 00:00:00+00:00,Monday,True,True
TN,2019-03-18 00:00:00+00:00,6.0,1220.0,111.0,12.0,25.0,6.0,2065.0,123.0,17.0,46.0,0.0,0.0,0.0,7.633369649679584,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5259441755688794,2019-03-18 00:00:00+00:00,Monday,True,True
TN,2019-03-25 00:00:00+00:00,6.0,1092.0,78.0,11.0,22.0,6.0,2027.0,126.0,18.0,44.0,0.0,0.0,0.0,7.614805364711073,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6181238765345345,2019-03-25 00:00:00+00:00,Monday,True,True
TN,2019-04-01 00:00:00+00:00,6.0,1009.0,54.0,7.0,19.5,6.0,2083.0,120.0,19.0,45.5,0.0,0.0,0.0,7.642044402873258,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.724338793037953,2019-04-01 00:00:00+00:00,Monday,True,True
TN,2019-04-08 00:00:00+00:00,6.0,1122.0,118.0,4.0,20.0,6.0,2064.0,112.0,18.0,42.0,0.0,0.0,0.0,7.632885505395133,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6091265506566899,2019-04-08 00:00:00+00:00,Monday,True,True
TN,2019-04-15 00:00:00+00:00,6.0,1142.0,65.0,12.0,25.0,6.0,2053.0,117.0,16.0,43.0,0.0,0.0,0.0,7.627544390488503,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5861327266936929,2019-04-15 00:00:00+00:00,Monday,True,True
TN,2019-04-22 00:00:00+00:00,6.0,978.0,73.0,8.0,21.0,6.0,1928.0,84.0,14.0,45.5,0.0,0.0,0.0,7.564757012905729,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6782253703752188,2019-04-22 00:00:00+00:00,Monday,True,True
TN,2019-04-29 00:00:00+00:00,6.0,988.0,78.0,8.0,22.5,6.0,2153.0,162.0,12.0,46.5,0.0,0.0,0.0,7.675081857716334,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7783875260936215,2019-04-29 00:00:00+00:00,Monday,True,True
TN,2019-05-06 00:00:00+00:00,6.0,1272.0,81.0,6.0,22.5,6.0,2436.0,172.0,15.0,48.5,0.0,0.0,0.0,7.798523053625206,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.649391455067799,2019-05-06 00:00:00+00:00,Monday,True,True
TN,2019-05-13 00:00:00+00:00,6.0,1079.0,53.0,13.0,23.0,6.0,1947.0,81.0,18.0,45.0,0.0,0.0,0.0,7.57455848420248,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5898421640842146,2019-05-13 00:00:00+00:00,Monday,True,True
TN,2019-05-20 00:00:00+00:00,6.0,1055.0,63.0,12.0,23.5,6.0,1913.0,74.0,15.0,42.0,0.0,0.0,0.0,7.5569505720129,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.594707107746693,2019-05-20 00:00:00+00:00,Monday,True,True
TN,2019-05-27 00:00:00+00:00,6.0,972.0,49.0,9.0,20.0,6.0,1785.0,88.0,13.0,36.5,0.0,0.0,0.0,7.487733761436444,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6073496792504391,2019-05-27 00:00:00+00:00,Monday,True,True
TN,2019-06-03 00:00:00+00:00,6.0,1130.0,54.0,12.0,26.0,6.0,2232.0,132.0,28.0,50.5,0.0,0.0,0.0,7.711101251840158,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6802437757240369,2019-06-03 00:00:00+00:00,Monday,True,True
TN,2019-06-10 00:00:00+00:00,6.0,1153.0,67.0,6.0,24.0,6.0,2021.0,109.0,22.0,45.0,0.0,0.0,0.0,7.611842399580417,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5608529525123718,2019-06-10 00:00:00+00:00,Monday,True,True
TN,2019-06-17 00:00:00+00:00,6.0,1070.0,74.0,11.0,22.0,6.0,2053.0,90.0,21.0,48.0,0.0,0.0,0.0,7.627544390488503,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6511963200407545,2019-06-17 00:00:00+00:00,Monday,True,True
TN,2019-06-24 00:00:00+00:00,6.0,1043.0,64.0,10.0,21.0,6.0,1844.0,88.0,23.0,40.0,0.0,0.0,0.0,7.520234556474628,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.569419788032044,2019-06-24 00:00:00+00:00,Monday,True,True
TN,2019-07-01 00:00:00+00:00,6.0,1014.0,64.0,8.0,20.5,6.0,1908.0,77.0,24.0,44.0,0.0,0.0,0.0,7.554334823725748,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6316909322498603,2019-07-01 00:00:00+00:00,Monday,True,True
TN,2019-07-08 00:00:00+00:00,6.0,1115.0,68.0,9.0,23.0,6.0,1969.0,80.0,20.0,46.0,0.0,0.0,0.0,7.585788821732034,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5682826787907782,2019-07-08 00:00:00+00:00,Monday,True,True
TN,2019-07-15 00:00:00+00:00,6.0,1214.0,70.0,9.0,23.5,6.0,2201.0,95.0,26.0,51.5,0.0,0.0,0.0,7.697121317282625,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5946219615079764,2019-07-15 00:00:00+00:00,Monday,True,True
TN,2019-07-22 00:00:00+00:00,6.0,1119.0,76.0,11.0,21.5,6.0,2116.0,92.0,21.0,49.5,0.0,0.0,0.0,7.6577552711348655,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6366713068457255,2019-07-22 00:00:00+00:00,Monday,True,True
TN,2019-07-29 00:00:00+00:00,6.0,1205.0,90.0,9.0,22.5,6.0,2281.0,96.0,26.0,51.0,0.0,0.0,0.0,7.732807530422021,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.63774315313489,2019-07-29 00:00:00+00:00,Monday,True,True
TN,2019-08-05 00:00:00+00:00,6.0,999.0,68.0,7.0,20.0,6.0,2064.0,99.0,28.0,46.0,0.0,0.0,0.0,7.632885505395133,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.725130226412996,2019-08-05 00:00:00+00:00,Monday,True,True
TN,2019-08-12 00:00:00+00:00,6.0,976.0,63.0,7.0,21.5,6.0,2154.0,97.0,23.0,48.5,0.0,0.0,0.0,7.675546002537848,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7910593504950656,2019-08-12 00:00:00+00:00,Monday,True,True
TN,2019-08-19 00:00:00+00:00,6.0,921.0,56.0,7.0,22.0,6.0,1967.0,90.0,23.0,43.0,0.0,0.0,0.0,7.584773077612199,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7582278540556047,2019-08-19 00:00:00+00:00,Monday,True,True
TN,2019-08-26 00:00:00+00:00,6.0,1032.0,87.0,9.0,20.0,6.0,1890.0,77.0,22.0,41.5,0.0,0.0,0.0,7.544861068658458,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.604638599538819,2019-08-26 00:00:00+00:00,Monday,True,True
TN,2019-09-02 00:00:00+00:00,6.0,1195.0,82.0,7.0,24.5,6.0,1879.0,86.0,22.0,42.5,0.0,0.0,0.0,7.539027055823995,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.45228912131341836,2019-09-02 00:00:00+00:00,Monday,True,True
TN,2019-09-09 00:00:00+00:00,6.0,1284.0,103.0,11.0,25.5,6.0,2046.0,103.0,14.0,44.5,0.0,0.0,0.0,7.624130585661289,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.46561658833196873,2019-09-09 00:00:00+00:00,Monday,True,True
TN,2019-09-16 00:00:00+00:00,6.0,1219.0,83.0,7.0,24.5,6.0,1870.0,76.0,20.0,43.0,0.0,0.0,0.0,7.534228326274089,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.4276221885467866,2019-09-16 00:00:00+00:00,Monday,True,True
TN,2019-09-23 00:00:00+00:00,6.0,1168.0,85.0,9.0,22.5,6.0,1997.0,90.0,19.0,43.0,0.0,0.0,0.0,7.599901959208498,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5359979977364304,2019-09-23 00:00:00+00:00,Monday,True,True
TN,2019-09-30 00:00:00+00:00,6.0,1045.0,85.0,9.0,21.0,6.0,1868.0,73.0,22.0,41.0,0.0,0.0,0.0,7.533158807455563,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5804301628306945,2019-09-30 00:00:00+00:00,Monday,True,True
TN,2019-10-07 00:00:00+00:00,6.0,1117.0,99.0,9.0,22.0,6.0,2044.0,90.0,26.0,46.5,0.0,0.0,0.0,7.623153068476902,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6038564147618573,2019-10-07 00:00:00+00:00,Monday,True,True
TN,2019-10-14 00:00:00+00:00,6.0,1097.0,87.0,6.0,23.5,6.0,1971.0,99.0,17.0,45.0,0.0,0.0,0.0,7.586803535162581,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5855579130931048,2019-10-14 00:00:00+00:00,Monday,True,True
TN,2019-10-21 00:00:00+00:00,6.0,971.0,66.0,9.0,19.0,6.0,2077.0,92.0,27.0,42.0,0.0,0.0,0.0,7.639161171659173,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7598053671987337,2019-10-21 00:00:00+00:00,Monday,True,True
TN,2019-10-28 00:00:00+00:00,6.0,1002.0,99.0,4.0,18.0,6.0,2034.0,94.0,16.0,41.0,0.0,0.0,0.0,7.618251097876695,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7075003099147592,2019-10-28 00:00:00+00:00,Monday,True,True
TN,2019-11-04 00:00:00+00:00,6.0,998.0,80.0,8.0,19.0,6.0,2069.0,106.0,28.0,44.5,0.0,0.0,0.0,7.635303886259415,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7285491076108608,2019-11-04 00:00:00+00:00,Monday,True,True
TN,2019-11-11 00:00:00+00:00,6.0,1048.0,86.0,3.0,22.0,6.0,2211.0,110.0,25.0,51.5,0.0,0.0,0.0,7.701652362642226,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7460597542459286,2019-11-11 00:00:00+00:00,Monday,True,True
TN,2019-11-18 00:00:00+00:00,6.0,728.0,55.0,6.0,14.0,6.0,1990.0,86.0,24.0,42.5,0.0,0.0,0.0,7.596392304064196,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.0047185720555376,2019-11-18 00:00:00+00:00,Monday,True,True
TN,2019-11-25 00:00:00+00:00,6.0,860.0,119.0,0.0,16.0,6.0,1986.0,83.0,0.0,52.5,0.0,0.0,0.0,7.594381242551817,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.8362867381240866,2019-11-25 00:00:00+00:00,Monday,True,True
TN,2019-12-02 00:00:00+00:00,6.0,962.0,121.0,4.0,19.0,6.0,2057.0,91.0,23.0,46.0,0.0,0.0,0.0,7.629489916393995,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7594365045958691,2019-12-02 00:00:00+00:00,Monday,True,True
TN,2019-12-09 00:00:00+00:00,6.0,1070.0,93.0,5.0,22.0,6.0,2513.0,111.0,23.0,53.0,0.0,0.0,0.0,7.829630389150193,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.8532823187024441,2019-12-09 00:00:00+00:00,Monday,True,True
TN,2019-12-16 00:00:00+00:00,6.0,1220.0,90.0,8.0,27.0,6.0,2698.0,105.0,32.0,60.0,0.0,0.0,0.0,7.900636613018005,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7932111389073002,2019-12-16 00:00:00+00:00,Monday,True,True
TN,2019-12-23 00:00:00+00:00,6.0,1277.0,102.0,0.0,24.0,6.0,2349.0,111.0,0.0,62.0,0.0,0.0,0.0,7.762170607138205,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6091189722007249,2019-12-23 00:00:00+00:00,Monday,True,True
TN,2019-12-30 00:00:00+00:00,6.0,1525.0,86.0,11.0,30.0,6.0,3287.0,134.0,44.0,75.5,0.0,0.0,0.0,8.098034756176071,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.767629544331669,2019-12-30 00:00:00+00:00,Monday,True,True
TN,2020-01-06 00:00:00+00:00,6.0,1120.0,52.0,12.0,23.5,6.0,2819.0,130.0,37.0,59.0,0.0,0.0,0.0,7.944492163932159,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.9225157408599989,2020-01-06 00:00:00+00:00,Monday,True,True
TN,2020-01-13 00:00:00+00:00,6.0,1360.0,197.0,6.0,21.0,6.0,2783.0,132.0,33.0,55.0,0.0,0.0,0.0,7.931644021454311,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7156690188028447,2020-01-13 00:00:00+00:00,Monday,True,True
TN,2020-01-20 00:00:00+00:00,6.0,1099.0,82.0,6.0,21.5,6.0,2643.0,115.0,27.0,60.5,0.0,0.0,0.0,7.880048200971577,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.8769827421851151,2020-01-20 00:00:00+00:00,Monday,True,True
TN,2020-01-27 00:00:00+00:00,6.0,1037.0,56.0,7.0,22.0,6.0,2576.0,119.0,25.0,51.5,0.0,0.0,0.0,7.854381210652365,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.9093301469265311,2020-01-27 00:00:00+00:00,Monday,True,True
TN,2020-02-03 00:00:00+00:00,6.0,1092.0,67.0,8.0,23.5,6.0,2578.0,126.0,17.0,57.0,0.0,0.0,0.0,7.855157005881344,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.8584755177048056,2020-02-03 00:00:00+00:00,Monday,True,True
TN,2020-02-10 00:00:00+00:00,6.0,1515.0,110.0,11.0,25.5,6.0,3044.0,154.0,27.0,62.0,0.0,0.0,0.0,8.021256180143997,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6974256139416797,2020-02-10 00:00:00+00:00,Monday,True,True
TN,2020-02-17 00:00:00+00:00,6.0,1076.0,59.0,8.0,19.5,6.0,2529.0,125.0,26.0,50.0,0.0,0.0,0.0,7.835974581721566,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.8540399045651776,2020-02-17 00:00:00+00:00,Monday,True,True
TN,2020-02-24 00:00:00+00:00,6.0,1165.0,80.0,7.0,23.0,6.0,2549.0,123.0,17.0,55.5,0.0,0.0,0.0,7.843848638152472,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7825142712420341,2020-02-24 00:00:00+00:00,Monday,True,True
TN,2020-03-02 00:00:00+00:00,6.0,1078.0,73.0,9.0,22.5,6.0,2500.0,129.0,20.0,49.5,0.0,0.0,0.0,7.824445930877619,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.8406559656194847,2020-03-02 00:00:00+00:00,Monday,True,True
TN,2020-03-09 00:00:00+00:00,6.0,974.0,55.0,9.0,21.5,6.0,2022.0,87.0,30.0,44.5,0.0,0.0,0.0,7.612336837167746,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7298993661698985,2020-03-09 00:00:00+00:00,Monday,True,True
TN,2020-03-16 00:00:00+00:00,6.0,352.0,28.0,0.0,6.5,6.0,733.0,46.0,0.0,16.5,1.0,0.0,0.0,6.598509028614515,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.7320409716812186,2020-03-16 00:00:00+00:00,Monday,True,True
TN,2020-03-23 00:00:00+00:00,6.0,118.0,12.0,0.0,2.5,6.0,458.0,26.0,1.0,11.0,1.0,0.0,0.0,6.129050210060545,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.3499267169490157,2020-03-23 00:00:00+00:00,Monday,True,True
TN,2020-03-30 00:00:00+00:00,6.0,112.0,15.0,0.0,2.0,6.0,433.0,25.0,0.0,9.5,1.0,0.0,0.0,6.073044534100405,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.3456567153880643,2020-03-30 00:00:00+00:00,Monday,True,True
TN,2020-04-06 00:00:00+00:00,6.0,160.0,15.0,0.0,3.0,6.0,496.0,31.0,1.0,10.0,1.0,0.0,0.0,6.208590026096629,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.1271856611121658,2020-04-06 00:00:00+00:00,Monday,True,True
TN,2020-04-13 00:00:00+00:00,6.0,151.0,18.0,0.0,3.0,6.0,632.0,29.0,3.0,14.0,1.0,0.0,0.0,6.450470422144176,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.4265899012978993,2020-04-13 00:00:00+00:00,Monday,True,True
TN,2020-04-20 00:00:00+00:00,6.0,133.0,9.0,0.0,3.0,6.0,623.0,32.0,5.0,15.0,1.0,0.0,0.0,6.436150368369428,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.5383105684185168,2020-04-20 00:00:00+00:00,Monday,True,True
TN,2020-04-27 00:00:00+00:00,6.0,207.0,17.0,0.0,3.0,6.0,1058.0,65.0,4.0,24.5,1.0,0.0,0.0,6.965080345601407,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.6275422659000887,2020-04-27 00:00:00+00:00,Monday,True,True
TN,2020-05-04 00:00:00+00:00,6.0,488.0,47.0,1.0,7.5,6.0,1757.0,118.0,5.0,34.5,1.0,0.0,0.0,7.471932078245122,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,1.2795695887702498,2020-05-04 00:00:00+00:00,Monday,True,True
TN,2020-05-11 00:00:00+00:00,6.0,817.0,69.0,1.0,17.5,6.0,1500.0,75.0,18.0,35.0,1.0,0.0,0.0,7.313886831633462,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6070244950307151,2020-05-11 00:00:00+00:00,Monday,True,True
TN,2020-05-18 00:00:00+00:00,6.0,988.0,83.0,4.0,22.5,6.0,1696.0,68.0,22.0,35.5,1.0,0.0,0.0,7.436617265234227,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5399229336115141,2020-05-18 00:00:00+00:00,Monday,True,True
TN,2020-05-25 00:00:00+00:00,6.0,864.0,81.0,1.0,17.0,6.0,1699.0,63.0,22.0,40.5,1.0,0.0,0.0,7.438383530044307,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.6756540231124282,2020-05-25 00:00:00+00:00,Monday,True,True
TN,2020-06-01 00:00:00+00:00,6.0,1015.0,69.0,2.0,22.0,6.0,1674.0,73.0,18.0,39.0,1.0,0.0,0.0,7.423568444259167,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.49993981612073934,2020-06-01 00:00:00+00:00,Monday,True,True
TN,2020-06-08 00:00:00+00:00,6.0,958.0,82.0,1.0,18.0,6.0,1706.0,71.0,20.0,38.5,1.0,0.0,0.0,7.442492722794441,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.5766016479110023,2020-06-08 00:00:00+00:00,Monday,True,True
TN,2020-06-15 00:00:00+00:00,6.0,1083.0,78.0,6.0,22.5,6.0,1895.0,97.0,22.0,41.5,1.0,0.0,0.0,7.547501682814967,Tennessee,6651194,3247058,3404136,38.6,5147942,4880142,1293021,1045255,6511344,139850,5304196,1187342,62086,143549,9947,92283,347442,2919698,4968677,2377932,2590745,0.559088500815375,2020-06-15 00:00:00+00:00,Monday,True,True
